EIN,NAME,ICO,STREET,RAW STREET,CITY,STATE,ZIP,Latitude,Longitude,Accuracy Score,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
61817896,THE HISTORICAL SOCIETY OF THE UNITED STATES DISTRICT COURT OF TH,% HERBERT BETTER,101 W LOMBARD ST STE 4415,,BALTIMORE,MD,21201-2629,39.287862,-76.616346,1,0,3,3,2100,200310,1,15,000000000,1,1,201806,4,5,1,0,6,289225,550647,538957,O025,
61818759,THE SEED SCHOOL OF MARYLAND INC,% RAJIV VINNAKOTA,200 FONT HILL AVE,,BALTIMORE,MD,21223-2703,39.282253,-76.662914,1,0,3,3,1000,200512,1,15,000000000,0,1,201812,0,0,2,0,12,0,0,0,P30,
61828318,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,% JODY CURRY,301 MIDLAND AVE APT B,,BALTIMORE,MD,21225-3228,39.219793,-76.640826,1,0,3,3,1000,200605,1,4,000000000,1,1,201812,6,6,0,1,12,1253275,1062309,0,T20,
112707960,SOCIETY FOR THE EXPLORATION OF PSYCHOTHERAPY INTEGRATION INC,% GEORGE STRICKER,801 KEY HWY UNIT 412,,BALTIMORE,MD,21230-4099,39.280538,-76.605789,1,0,3,3,1000,200704,1,15,205000000,1,1,201906,5,5,1,0,6,535185,888378,888378,B192,
112845343,COMPANY A 15TH VOLUNTEER ENGINEERS LTD NEW YORK,% STANLEY LECHNER,6503 PARK HEIGHTS AVE APT 4J,,BALTIMORE,MD,21215-3072,39.3613,-76.697539,1,0,3,3,1000,200705,1,4,062000000,2,1,201812,8,7,0,1,12,18292798,6107823,0,T22,
112971119,YESHIVAT LELLUV OF JERUSALEM INC,% A ALBRECHT,3311 OLD FOREST RD,,BALTIMORE,MD,21208-3102,39.386006,-76.708843,1,0,3,3,7210,200711,1,10,200000000,1,1,,0,0,0,0,12,0,0,0,X20,
113288115,BROOKLYN DELIVERANCE CHRISTIAN CENTER,% WILLIAM STATEN JR,725 FALLSWAY,,BALTIMORE,MD,21202-4147,39.298277,-76.610169,1,0,3,3,7000,200803,1,10,001000000,1,1,,0,0,6,0,12,0,0,0,X21,
113334822,MESORAH FOUNDATION OF LONG ISLAND INC,% MAURICE LABRIE,6019 BERKELEY AVE,,BALTIMORE,MD,21209-4013,39.364526,-76.680952,1,0,4,3,3000,200801,2,0,994029119,1,1,201802,0,0,2,0,2,0,0,0,N50,
113380676,HOREINU FOUNDATION,% MENDEL VIM,2614 WILLOW GLEN DR,,BALTIMORE,MD,21209-3108,39.372244,-76.687385,1,0,3,3,1000,200705,1,15,602000000,1,1,201906,0,0,2,0,6,0,0,0,P80,
113430244,MESSERT ETHIOPA,% ETSEGENET YOSEPH,PO BOX 39541,,,,,0,0,0,0,3,3,1278,201711,1,15,000000000,1,1,201712,0,0,2,0,12,0,0,0,F20,
113699100,ST MARYS OUTREACH CENTER,% WILLIAM KRULAK,3900 ROLAND AVE,,BALTIMORE,MD,21211-2018,39.336305,-76.634136,1,0,3,3,7000,200709,1,15,000000000,1,1,,0,0,13,0,12,0,0,0,X20,
113716394,PLYMOUTH HOMES INC,% PEOPLE ENCOURAGING PEOPLE INC,22 SOUTH HOWARD ST COMMERCIAL UNIT,,BALTIMORE,MD,21201-2542,39.288241,-76.61969,1,0,3,3,1000,200908,1,15,000000000,1,1,201812,4,3,1,0,12,190961,95043,95043,A80,
113717009,BALTIMORE TUSKEGEE ALUMNI FOUNDATION,% DESSIE BURNETT,PO BOX 2541,,,,,0,0,0,0,3,3,1000,201712,1,16,000000000,1,1,201712,0,0,2,0,12,0,0,0,S03,
113733700,BALTIMORE GREEN WEEK INCORPORATED,,PO BOX 66088,,,,,0,0,0,0,3,3,1000,201806,1,15,000000000,1,1,201806,0,0,2,0,6,0,0,0,P30,
113784099,THE WEALTH CHURCH,% STEWART P MCCLAIN,1215 ST AGNES LN APT 1,,BALTIMORE,MD,21207-4920,39.297831,-76.71507,0.9,0,3,3,2000,200802,1,11,000000000,1,1,201806,8,8,1,0,6,45545209,17222587,17147070,B25,
113805565,88 PLAN,,200 ST PAUL STREET,,BALTIMORE,MD,21202-2004,39.568521,-76.865163,0.5,1381,5,9,3000,195708,2,0,000000000,5,1,201612,0,0,2,0,12,0,0,0,,L1803MD MD ST EMPS ANNE ARUNDEL CO
113805568,NFL PLAYER HEALTH REIMBURSEMENT ACCOUNT PLAN,,200 SAINT PAUL ST STE 2420,,BALTIMORE,MD,21202-2008,39.29132,-76.613976,1,0,3,3,1000,198801,1,16,000000000,1,1,201812,4,4,1,0,12,322965,189185,77053,F00E,
113826577,FEDERATED GARDEN CLUBS OF MARYLAND INC,% SUSAN VERNON,220 OAKDALE RD,,BALTIMORE,MD,21210-2556,39.348439,-76.63211,1,0,3,3,2000,198804,1,15,123000000,1,1,201812,0,0,2,0,12,0,0,0,,
113837636,STREAMS OF MERCY BAPTIST CHURCH,% DELVON HOUSER,6604 DALTON DR,,BALTIMORE,MD,21207-6440,39.348563,-76.713841,1,0,3,3,1000,199407,1,15,000000000,1,1,201812,2,4,1,0,12,14724,272083,272083,,
114260775,UNITY FELLOWSHIP CHURCH OF BALTIMORE,% REV HARRIS THOMAS,PO BOX 23845,,,,,0,0,0,3996,3,9,1000,200307,1,16,000000000,5,1,201906,0,0,2,0,6,0,0,0,B84,CLARENCE LOGAN CIVIL RIGHTS PIONEER
131084135,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,% NAZAR SCOTT,4805 MOUNT HOPE DR,,BALTIMORE,MD,21215-3206,39.344527,-76.709393,1,0,3,3,7000,199611,1,10,030000000,1,1,,0,0,6,0,12,0,0,0,X99Z,
131669433,FREEDOM BROADCASTING FOUNDATION INC,% FELIX LANIYAN,3311 CHESLEY AVE,,BALTIMORE,MD,21234-7902,39.362318,-76.541595,1,0,3,3,7000,199610,1,15,927000000,1,1,201904,0,0,2,0,4,0,0,0,A99,
131998814,NAACP FOUNDATION,,4805 MOUNT HOPE DR,,BALTIMORE,MD,21215-3206,39.344527,-76.709393,1,0,3,3,1000,199707,1,4,430059482,2,1,201811,4,4,0,1,11,255247,155693,0,J00Z,
132574854,LUTHERAN IMMIGRATION AND REFUGEE SERVICE,% JANE ANTHON,700 LIGHT ST,,BALTIMORE,MD,21230-3850,39.280731,-76.613358,1,0,3,3,1000,201410,1,15,029000000,1,1,201812,0,0,2,0,12,0,0,0,Q30,
132574963,LUTHERAN WORLD RELIEF INC,% LAURA MORALES,700 LIGHT ST,,BALTIMORE,MD,21230-3850,39.280731,-76.613358,1,0,3,3,1200,200711,1,15,602000000,1,1,201712,4,4,1,0,12,224726,152352,152202,P81,
132720500,INTERNATIONAL SOCIAL SERVICE UNITED STATES OF AMERICA BRANCH INC,,1120 N CHARLES ST STE 300,,BALTIMORE,MD,21201-5595,39.302978,-76.616391,1,0,3,3,1000,200408,1,16,999000000,1,1,201806,5,4,1,0,6,726943,128741,128741,P80,
133389153,SOCIETY FOR TEXTUAL SCHOLARSHIP,% PHILIP E SILBERBERG,3400 N CHARLES ST,,BALTIMORE,MD,21218-2625,39.32931,-76.617764,1,0,3,3,1000,200407,1,15,000000000,1,1,201812,0,0,2,0,12,0,0,0,B84,
133582024,BROTHERHOOD OF ST GREGORY INC,,305 W LAFAYETTE AVE,,BALTIMORE,MD,21217-3627,39.30511,-76.626002,1,0,3,3,1000,200612,1,15,200000000,1,1,201806,1,1,2,0,6,502,3696,3696,S20,
133718952,PROJECT GENESIS INC,% KENNETH MENKEN,2833 SMITH AVENUE NO 225,,BALTIMORE,MD,21209-1426,39.375693,-76.693387,1,0,3,3,7000,200712,1,10,005000000,1,1,,0,0,6,0,12,0,0,0,X21,
133782849,ARCH AND BRUCE BROWN FOUNDATION INC,% ARNOLD KRUEGER,500 W UNIVERSITY PARKWAY,,BALTIMORE,MD,21210-3200,39.337249,-76.624323,1,0,9,3,1000,200810,2,0,119000000,2,1,201803,7,8,1,0,3,6302431,19533527,19533527,Y43,88 BOARD TTEE
134095135,FIELD BAND FOUNDATION INC,% LOUIS MELTZ,27 S ANN ST,,BALTIMORE,MD,21231-1802,39.29078,-76.591454,1,0,9,3,1000,200810,2,0,000000000,2,1,201803,9,9,1,0,3,626336038,72507970,72507970,Y43,HEALTH BOARD TTEE
134204788,CHRISTIAN FELLOWSHIP BASKETBALL LEAGUE,% FRED H MCCATHORINE,PO BOX 27156,,,,,0,0,0,3996,3,9,1000,200307,1,16,000000000,5,1,,0,0,2,0,6,0,0,0,B84,MSU FOOTBALL ALUMNI CHAPTER
134210259,NEW SOLID ROCK FELLOWSHIP CHURCH,% ERNEST SEWELL,4003 W NORTHERN PKWY,,BALTIMORE,MD,21215-4412,39.356894,-76.532181,0.7,3204,3,9,1200,198503,1,16,000000000,0,1,201712,0,0,2,0,12,0,0,0,,LITTLE GARDEN CLUB
134245571,HOLY TRINITY RUSSIAN ORTHODOX CHURCH,,1723 E FAIRMOUNT AVE,,BALTIMORE,MD,21231-1516,39.29243,-76.59252,0.8,0,3,3,7000,201004,1,10,000000000,1,1,,0,0,6,0,12,0,0,0,X20,
134250260,OVERLEA FULLERTON PROFESSIONAL AND BUSINESS ASSOCIATION INC,% C/O EASTERN SAVINGS BANK,PO BOX 18831,,,,,0,0,0,0,3,3,1000,201801,1,15,000000000,1,1,,0,0,2,0,12,0,0,0,P20,
134261842,UNITED BROTHERHOOD OF CARPENTERS & JOINERS OF AMERICA,% FRANCIS WOOTON,801 W PATAPSCO AVE,,BALTIMORE,MD,21230-3429,39.243778,-76.632432,1,0,3,3,7000,200203,1,10,263264279,1,1,,0,0,6,0,12,0,0,0,X20,
134277002,MARYLAND COLLABORATIVE LAW ASSOCIATION INC,% JAMES MOTSAY ESQ,200 E 25TH ST,,BALTIMORE,MD,21218-5218,39.318294,-76.614085,1,1531,3,6,1000,198006,1,15,000000000,5,1,201712,8,8,1,0,12,16834318,26642514,26642514,R22,
134297272,ROYAL THEATER & COMMUNITY HERITAGE CORPORATION,% JAMES W HAMLIN,2229 PENNSYLVANIA AVE,,BALTIMORE,MD,21217-2823,39.308187,-76.639771,1,0,3,3,1000,195208,1,15,000000000,1,1,201809,0,0,2,0,9,0,0,0,A34I,
134298014,CAMPEXCEL,% PATRICIA BROWN,5657 THE ALAMEDA,,BALTIMORE,MD,21239-2738,39.359086,-76.594057,1,0,3,3,1200,196404,1,15,000000000,5,1,201812,5,5,1,0,12,612772,626532,626532,R22I,
134342746,THE EDWARD GOLDER MEMORIAL SCHOLARSHIP FUND INC,% LEON BAILEY,1538 LOCHWOOD RD,,BALTIMORE,MD,21218-1602,39.342923,-76.590259,1,2238,3,8,1000,197202,1,15,000000000,1,1,201812,8,9,1,0,12,23027657,50707054,50597305,,
134346900,TEEN FIT INC,% ROBINETTE DAWSON,6006 NORTHWOOD DR,,BALTIMORE,MD,21212-3244,39.365939,-76.600447,1,0,3,3,1000,194612,1,15,000000000,1,1,201809,8,9,1,0,9,49943014,138269871,50513284,Q330,
135563422,CATHOLIC RELIEF SERVICES UNITED STATES CONFERENCE OF CATHOLIC BISH,,228 W LEXINGTON STREET,,BALTIMORE,MD,21201-3422,39.291933,-76.619162,1,0,3,3,1000,197209,1,15,928000000,1,1,201812,5,6,1,0,12,702763,2266051,2266051,P30Z,
135590515,MEBA MEDICAL AND BENEFITS PLAN,,1007 EASTERN AVENUE,,BALTIMORE,MD,21202-4345,39.285142,-76.600313,1,0,3,3,1000,200601,1,15,265000000,1,1,201812,0,0,2,0,12,0,0,0,B60,
136103945,ROGERS WILBUR FOUNDATION INC,,705 YORK ROAD,,BALTIMORE,MD,21204-2506,39.404061,-76.604053,1,0,3,3,1000,199203,1,15,059602000,1,1,201812,5,3,1,0,12,603140,82092,82092,,
136167943,AMERICAN SOCIETY OF COMPARATIVE LAW,,1420 N CHARLES ST,,BALTIMORE,MD,21201-5720,39.306114,-76.616886,1,0,3,3,1000,201404,1,15,059000000,1,1,201812,2,4,1,0,12,24280,198005,198005,X30,
136219856,MEBA TRAINING PLAN,,1007 EASTERN AVENUE,,BALTIMORE,MD,21202-4345,39.285142,-76.600313,1,0,3,3,2000,199504,1,4,046030059,1,1,201812,2,2,0,1,12,21683,21977,0,T20J,
136227895,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,% NAZAR SCOTT,4805 MOUNT HOPE DR,,BALTIMORE,MD,21215-3206,39.344527,-76.709393,1,0,3,3,1000,200104,1,15,430059480,1,1,201907,0,0,2,0,7,0,0,0,A6C,
136271916,MEBA VACATION PLAN ATLANTIC GULF AND PACIFIC COASTS,,1007 EASTERN AVENUE,,BALTIMORE,MD,21202-4345,39.285142,-76.600313,1,0,3,3,1000,200209,1,15,059000000,1,1,201812,1,4,1,0,12,1,132013,132013,O50,
141722046,BERNARD AND ELLA SAUL CHARITABLE FOUNDATION,% NORMAN FELDMAN,3208 HATTON RD,,BALTIMORE,MD,21208-4515,39.374563,-76.701857,1,0,3,3,7000,200301,1,10,000000000,1,1,,0,0,6,0,12,0,0,0,,
141839436,SAINT JOHNS TRANSFORMATION BAPTIST CHURCH,% BERTHA A BORUM,801 N MOUNT ST,,BALTIMORE,MD,21217-2117,39.29797,-76.644137,1,6251,3,9,7000,201701,1,10,000000000,5,1,,0,0,6,0,12,0,0,0,X20,
141875043,UMB HEALTH SCIENCES RESEARCH PARK CORPORATION,,620 W LEXINGTON STREET 4TH FLOOR,,BALTIMORE,MD,21201-1508,39.291735,-76.624983,1,0,4,3,1000,200607,2,0,000000000,1,1,201712,0,0,2,0,12,0,0,0,S20,
141882726,BALLOON OVER BALTIMORE INC,% EILEEN M OROURKE,111 S CALVERT ST STE 2300,,BALTIMORE,MD,21202-6182,39.287308,-76.611434,1,143,5,9,3000,197007,2,0,000000000,5,1,201806,6,4,1,0,6,1139350,286032,202025,,491 LOCAL
141895828,BY THEIR SIDE INC,% MARSHA S CAROW,7215 YORK RD STE 352,,BALTIMORE,MD,21212-1528,39.383398,-76.605176,1,0,3,3,2000,200409,1,16,000000000,1,1,201812,0,0,2,0,12,0,0,0,I03,
141897571,PIKESVILLE COMMUNITIES CORPORATION,% ALAN ZUKERBERG,7919 LONG MEADOW RD,,BALTIMORE,MD,21208-3023,39.384436,-76.715697,1,0,3,3,2000,201201,1,15,000000000,1,1,201812,0,0,2,0,12,0,0,0,A60,TRTCH
141913788,NEW VISION YOUTH SERVICES INC,% BILLY H STANFIELD,3939 REISTERSTOWN RD STE 204,,BALTIMORE,MD,21215-7601,39.3336,-76.663264,1,0,3,3,1200,200607,1,16,000000000,5,1,201712,0,0,2,0,12,0,0,0,O20,
141916418,HOUSE OF REFUGE INTERNATIONAL CHURCH INC,% COREY D HATCHET SR,711 POPLAR GROVE ST,,BALTIMORE,MD,21216-4625,39.296023,-76.66465,1,0,3,3,1000,200712,1,15,000000000,1,1,201812,0,0,2,0,12,0,0,0,B82,
141918174,DRUMONDAWMIN HEALTHY FAMILIES INC,,2100 EUTAW PLACE,,BALTIMORE,MD,21217-3907,39.310011,-76.634277,1,0,3,3,1200,200702,1,15,000000000,1,1,201809,0,0,2,0,9,0,0,0,P30,
141923256,MONTGOMERY COUNTY PEACE ACTION,% STEPHEN LANE,250 PRESIDENT ST UNIT 902,,BALTIMORE,MD,21202-4486,39.285977,-76.603994,1,928,3,9,1700,194603,1,15,000000000,1,1,201712,5,0,13,0,12,0,0,0,,
141935094,NYAME NTI CULTURAL HEALING ARTS THERAPY INC,% DOROTHY ADAMSON HOLLEY,2818 EVERGREEN AVE,,BALTIMORE,MD,21214-1735,39.354334,-76.561243,1,0,9,3,1000,196712,2,0,000000000,2,1,201812,9,9,1,0,12,73883076,104661178,40311813,,
141955019,CHILDREN ALL AROUND MENTORING PROGRAM INC,% DAVID EDMONDSON,4634 WALTHER AVE,,BALTIMORE,MD,21214-3243,39.340712,-76.565758,1,0,3,3,1000,194712,1,4,000000000,1,1,201812,4,4,0,1,12,398300,148255,0,,
141964091,WHC DEVELOPMENT INC,% BETH BENNER,119 EAST 25TH STREET,,BALTIMORE,MD,21218-5232,39.317722,-76.6144,1,0,3,1,2000,195308,1,16,000000000,1,1,201812,5,3,1,0,12,521061,84180,84180,V26C,
141997194,BAITUL MUTTAQEAN INC,% SHAFI AHMAD,1531 PENTRIDGE RD A-209,,BALTIMORE,MD,21239-4012,39.347409,-76.589989,1,0,3,3,2000,196705,1,11,000000000,2,1,201812,8,7,1,0,12,13205185,9081845,6259083,B300,
161537983,POWER OF THE CROSS,,6829 GOUGH ST,,BALTIMORE,MD,21224-1846,39.290378,-76.530707,1,1531,4,9,1300,196111,2,0,001029000,5,1,,1,3,2,0,12,0,0,0,,2823 SPRING VALLEY YOUTH NAACP
161623376,BALTIMORE LIGHTHOUSE COMMUNITY,% DUANE DICKENS,101 DORIS AVE,,BALTIMORE,MD,21225-0000,39.226267,-76.6125,1,0,9,3,1000,199606,2,0,001000000,2,1,201812,8,9,1,0,12,30192008,106181518,56551310,J40Z,
161654401,NEW ANTIOCH HOLINESS APOSTOLIC CHURCH,% MICHAEL WILSON,PO BOX 28113,,,,,0,0,0,0,3,3,1200,201806,1,15,000000000,1,1,,0,0,1,0,12,0,0,0,A6E,
161664508,FAITH INTERNATIONAL BIBLE CHURCH,,2320 ALMA RD,,BALTIMORE,MD,21227-1836,39.248717,-76.659019,1,0,3,3,1000,199005,1,4,029002000,1,1,201812,6,4,0,1,12,2863925,220918,0,,
161672045,TAEL ENTERPRISE INC,% TOWANDA A EVANS,2133 WALBROOK AVE,,BALTIMORE,MD,21217-1247,39.310541,-76.652295,1,0,3,3,7000,200512,1,10,000000000,1,1,,0,0,6,0,11,0,0,0,X21,
161682580,BALTIMORE KIDS CHESS LEAGUE INC,% LINDA LEE,653 W UNIVERSITY PKWY,,BALTIMORE,MD,21210-2907,39.339116,-76.628223,1,0,3,3,1000,200510,1,16,000000000,1,1,201806,8,6,1,0,6,13883052,4083732,1859893,S11,
161699216,GREATER LOVE MINISTRIES INTERNATIONAL,% MICHAEL SOBOWALE,5711 NARCISSUS AVE,,BALTIMORE,MD,21215-3551,39.352777,-76.687341,1,0,3,3,1000,200306,1,17,000000000,1,1,,0,0,0,0,12,0,0,0,A52,
161710846,ROXBORO SCHOLARSHIP EXECUTIVE COMMITTEE,% SHIRLEY CARTWRIGHT,PO BOX 24624,,,,,0,0,0,0,3,3,1000,201901,1,16,000000000,1,1,201812,0,0,2,0,12,0,0,0,O20,DBC INSTITUTE
161711205,JENNIFER GANDEL KACHURA FOUNDATION INC,% MATTHEW KACHURA,530 EAST JOPPA ROAD,,BALTIMORE,MD,21286-5470,39.401422,-76.593089,1,0,3,3,1200,200310,1,15,000000000,1,1,201806,6,4,1,0,6,1249357,284988,236727,P99,
161732767,EL SHADDAI WORSHIP CENTER CHURCH OF JESUS CHRIST INCORPORATED,% JOYCE Y FREEMAN,2661 HARLEM AVE,,BALTIMORE,MD,21216-4715,39.295398,-76.661291,1,0,4,3,3000,200408,2,0,000000000,1,1,201810,0,0,2,0,10,0,0,0,S20,
161732861,FORTY ACRES COMMUNITY DEVELOPMENT CORPORATION,% WANDA WOODWARD,103 WESTOWNE RD,,BALTIMORE,MD,21229-3127,39.285393,-76.710947,1,0,3,3,1000,200508,1,15,000000000,1,1,201906,3,6,1,0,6,76846,1050773,1050773,O50,
161742342,TEACH A DREAM,% GWERDOLYN NKWANYUO,3 METREE WAY,,BALTIMORE,MD,21208-2147,39.374827,-76.763009,1,0,3,3,7120,200510,1,10,000000000,1,1,,0,0,6,0,12,0,0,0,X212,
161752886,OAK TREE MEDIA CONSERVATORY INC,% CHERYL JOHNSON,739 N LAKEWOOD AVE,,BALTIMORE,MD,21205-2639,39.299774,-76.579281,1,0,3,3,1000,200512,1,15,000000000,1,1,201806,4,6,1,0,6,355758,1144750,1144750,P30,
161764505,RIVERSIDE NEIGHBORHOOD ASSOCIATION INC,% RIVERSIDE NEIGHBORHOOD ASSN,200 E WELLS ST,,BALTIMORE,MD,21230-4850,39.268742,-76.610565,1,0,4,3,3000,201307,0,0,000000000,5,1,201812,0,0,2,0,12,0,0,0,,
200010997,POLISH COMMUNITY ASSOCIATION OF MARYLAND,% STEPHEN LESNIEWSKI JR,221 S COLLINGTON AVE,,BALTIMORE,MD,21231-2628,39.288727,-76.585723,1,0,3,3,1000,200609,1,15,000000000,1,1,201812,0,0,2,0,12,0,0,0,A20,
200059366,ST JOSEPH MANOR FOUNDATION INC,% VERY REV ROBERT M KEARNS SSJ,1130 N CALVERT ST,,BALTIMORE,MD,21202-3802,39.302819,-76.613412,1,0,3,3,1000,200802,1,15,031150120,1,1,201812,0,0,2,0,12,0,0,0,O990,C A A M P
200059396,ST JOSEPHITE SEMINARIAN EDUCATION TRUST,,1130 N CALVERT ST,,BALTIMORE,MD,21202-3802,39.302819,-76.613412,1,0,3,3,1000,200610,1,15,031150120,1,1,201906,0,0,2,0,6,0,0,0,L20,
200059419,JOSEPHITE RETIREMENT AND DISABILITY BENEFITS TR FUND AGREEMENT,% VERY REV ROBERT M KEARNS,1130 N CALVERT ST,,BALTIMORE,MD,21202-3802,39.302819,-76.613412,1,0,3,3,7000,200708,1,10,031150120,1,1,,0,0,6,0,12,0,0,0,X20,
200073542,LIVING WORD FAMILY CHURCH INC,% CHARLES J BELL,PO BOX 18284,,,,,0,0,0,0,3,3,2700,201805,1,10,000000000,1,1,,0,0,6,0,12,0,0,0,X21,
200126157,RAVENS ROOST FOUNDATION FOR FAMILIES INC,% GLEN NIGRIN,PO BOX 20426,,,,,0,0,0,0,3,3,2000,201805,2,4,000000000,1,1,201812,4,4,0,1,12,264375,206351,0,C30,
200126222,RAVENS ROOST 50 OF CARNEY INC,% GLEN NIGRIN,PO BOX 20426,,,,,0,0,0,0,3,3,2000,201804,1,15,000000000,1,1,201812,0,0,2,0,12,0,0,0,O50,
200128588,CAMP HARAMBEE-THE PEOPLE,% CHARLES DUGGER,911 W BARRE ST,,BALTIMORE,MD,21230-2301,39.282397,-76.62752,1,1620,3,9,7000,196402,1,10,000000000,5,1,,0,0,6,0,12,0,0,0,,
200176459,GATHERING OF BALTIMORE,% ALEXANDER SMITH,5802 ROLAND AVE,,BALTIMORE,MD,21210-1310,39.368687,-76.635219,1,1588,3,9,7000,196307,1,10,000000000,5,1,,0,0,6,0,12,0,0,0,,
200241799,YOUTH DREAMERS INC,,1430 CARSWELL ST,,BALTIMORE,MD,21218-3618,39.323832,-76.596963,1,0,3,3,7000,200709,1,10,000000000,1,1,,0,0,6,0,12,0,0,0,X21,
200260973,MARYLAND STATE ASSEMBLY OF THE ASSO,% TRACEY JAMES,PO BOX 23737,,,,,0,0,0,0,3,3,1000,201712,1,16,000000000,1,1,201712,0,0,2,0,12,0,0,0,P20,
200263024,GREATER VICTORY AND DELIVERANCE CHURCH OF JESUS CHRIST,% DOUGLAS CORNISH,1602 BLOOMFIELD RD,,BALTIMORE,MD,21216-0000,39.273255,-76.673152,0.5,1601,3,9,7000,196310,1,10,000000000,5,1,,0,0,6,0,12,0,0,0,,
200284055,DAAS TORAH,% MICHAEL J STARKMAN,3207 HATTON RD,,BALTIMORE,MD,21208-4516,39.37408,-76.701722,1,0,3,3,1200,200603,1,15,000000000,1,1,201812,0,0,2,0,12,0,0,0,L40,TAE ENTERPRISE
200299507,PENTECOSTAL CHURCH OF JESUS CHRIST ADULAM INC,% ADOLFO B BONILLA,1214 N BROADWAY,,BALTIMORE,MD,21213-3017,39.303781,-76.595251,1,0,3,3,1000,200410,1,16,000000000,1,1,201812,3,4,1,0,12,64396,123123,123123,O50,
200313365,SLOW FOOD USA INC,% PATRICIA SULLIVAN,714 COLORADO AVE,,BALTIMORE,MD,21210-2126,39.355959,-76.632614,1,0,3,3,7000,200509,1,10,000000000,0,1,,0,0,6,0,12,0,0,0,X20,
200345520,INSTITUTE FOR FAITH-BASED LEADERSHIP AND PHILANTHROPY,% REV THERESA MERCER,3311 BATEMAN AVE,,BALTIMORE,MD,21216-1807,39.318088,-76.674037,1,0,3,3,2000,201910,1,16,000000000,1,1,201812,2,3,2,0,12,11433,33219,33219,B82,
200355016,CENTER FOR THE ADVANCEMENT OF INNOVATIVE HEALTH PRACTICES,% CHRISTINA BETHELL,727 W 40TH ST APT 576,,BALTIMORE,MD,21211-2356,39.337055,-76.628941,1,0,3,3,1000,200504,1,4,000000000,1,1,201806,4,2,0,1,6,241461,23836,0,T20,
200386456,TZEDAKAH FUND,% ORIN HIRSCHMAN,6006 BERKELEY AVE,,BALTIMORE,MD,21209-4014,39.363775,-76.681141,1,0,3,3,7000,200705,1,10,000000000,1,1,,0,0,6,0,12,0,0,0,X20,
200441196,NEW SHILOH APOSTOLIC TEMPLE PENTECOSTAL CHURCH,% ALLEN G WHEELER SR,2208 HARFORD RD,,BALTIMORE,MD,21218-5538,39.31552,-76.597292,1,0,3,3,1000,200607,1,15,000000000,1,1,,0,0,0,0,12,0,0,0,L20,40 ACRES CDC
200546128,CENTER FOR JEWISH VALUES INC,% PAYSACH FREEDMAN,4003 FALLSTAFF RD,,BALTIMORE,MD,21215-1405,39.362113,-76.707643,1,0,3,3,1200,200601,1,15,000000000,1,1,201812,0,0,2,0,12,0,0,0,B90,
200639118,CITYLIT PROJECT INC,% GREGG A WILHELM,120 W NORTH AVENUE,,BALTIMORE,MD,21201-5832,39.311353,-76.619005,1,0,3,3,1200,200803,1,15,000000000,1,1,201607,0,0,2,0,7,0,0,0,B99,
200670506,THE WORCESTER EISENBRANDT FOUNDATION INC,,2100 GABLE AVE,,BALTIMORE,MD,21230-1400,39.257674,-76.657442,1,0,3,3,1000,201301,1,15,000000000,1,1,201812,0,0,2,0,12,0,0,0,S22,
200672290,DREAMKEEPERS,% DENNIS JAMES COO,3746 DOLFIELD AVE,,BALTIMORE,MD,21215-6130,39.338319,-76.677934,1,0,3,3,2000,200310,1,16,000000000,1,1,201812,3,1,2,0,12,52145,633,-1019,N52,
200702156,THE@ANNE LINDSEY OTENASEK CHARITABLE FOUNDATION INC,% MARGARET B OTENASEK,809 GLENEAGLES CT STE 200,,BALTIMORE,MD,21286-2215,39.403418,-76.573602,1,928,3,9,7000,194603,1,10,000000000,5,1,,0,0,6,0,12,0,0,0,,
200703517,MUSICAL ARTISTS THEATER INCORPORATED,% MICHAEL J HULETT,1528 JACKSON ST,,BALTIMORE,MD,21230-4732,39.272126,-76.605299,1,928,3,9,1700,194603,1,10,000000000,5,1,,0,0,6,0,12,0,0,0,,CHIFFRILLER EDWARD TTEE
200704259,BALTIMORE REVIEW,% SUSAN MUADDI DARRAJ,6513 MAPLEWOOD RD,,BALTIMORE,MD,21212-0000,39.375674,-76.598101,1,928,3,9,1700,194603,1,10,000000000,5,1,,0,0,6,0,12,0,0,0,,
200709874,SHILOH UNITED APOSTOLIC CHURCH INCORPORATED,% BISHOP EARL L CARTER,2000 DRUID PARK DR,,BALTIMORE,MD,21211-1410,39.333255,-76.645349,1,0,3,3,1000,200406,1,10,000000000,1,1,,0,0,6,0,12,0,0,0,X20,
200738610,MASJID US SALAAM INC,% RASHID IBRAHIM,240 N HOWARD ST,,BALTIMORE,MD,21201-3505,39.292704,-76.619956,1,0,3,3,1000,200311,1,16,000000000,1,1,201812,4,4,1,0,12,308933,148485,55369,T20,
